LocalObservationDateTime,WeatherText,HasPrecipitation,IsDayTime,Temperature(C),Temperature(F),RealFeelTemperature(C),RealFeelTemperature(F),RealFeelTemperatureShade(C),RealFeelTemperatureShade(F),RelativeHumidity,IndoorRelativeHumidity,DewPoint(C),DewPoint(F),WindDirection(Degrees),WindDirection(Text),WindSpeed(km/h),WindSpeed(mi/h),WindGustSpeed(km/h),WindGustSpeed(mi/h),UVIndex,UVIndexText,Pressure(mb),Pressure(inHg),ApparentTemperature(C),ApparentTemperature(F),WindChillTemperature(C),WindChillTemperature(F)
2021-11-07T06:55:00-06:00,Clear,False,False,7.6,46.0,6.4,44.0,6.4,44.0,82,37,4.8,41.0,45,NE,9.0,5.6,12.4,7.7,0,Low,1027.8,30.35,9.4,49.0,6.1,43.0
2021-11-07T07:20:00-06:00,Sunny,False,True,6.6,44.0,6.0,43.0,6.0,43.0,88,37,4.8,41.0,45,NE,9.0,5.6,12.4,7.7,1,Low,1028.1,30.36,8.3,47.0,5.0,41.0
2021-11-07T07:55:00-06:00,Sunny,False,True,6.6,44.0,6.0,43.0,6.0,43.0,74,31,2.4,36.0,45,NE,9.0,5.6,12.2,7.6,1,Low,1028.1,30.36,8.3,47.0,5.0,41.0
2021-11-07T08:20:00-06:00,Mostly sunny,False,True,7.3,45.0,8.1,47.0,6.1,43.0,71,31,2.4,36.0,45,NE,9.0,5.6,12.2,7.6,2,Low,1028.4,30.37,8.9,48.0,5.6,42.0
2021-11-07T08:55:00-06:00,Mostly sunny,False,True,7.3,45.0,8.2,47.0,6.2,43.0,70,30,2.1,36.0,45,NE,8.8,5.4,11.7,7.3,2,Low,1028.4,30.37,8.9,48.0,5.6,42.0
2021-11-07T09:20:00-06:00,Sunny,False,True,12.2,54.0,16.3,61.0,12.8,55.0,53,32,3.0,37.0,293,WNW,3.7,2.3,11.7,7.3,3,Moderate,1024.1,30.24,13.9,57.0,12.2,54.0
2021-11-07T09:55:00-06:00,Mostly sunny,False,True,12.2,54.0,16.3,61.0,12.8,55.0,53,32,3.0,37.0,293,WNW,3.7,2.3,5.1,3.2,3,Moderate,1024.1,30.24,13.9,57.0,12.2,54.0
2021-11-07T10:20:00-06:00,Mostly sunny,False,True,15.6,60.0,20.4,69.0,16.1,61.0,43,32,3.0,37.0,293,WNW,3.7,2.3,5.1,3.2,4,Moderate,1014.9,29.97,17.2,63.0,15.6,60.0
2021-11-07T10:55:00-06:00,Mostly sunny,False,True,15.6,60.0,20.3,69.0,15.9,61.0,36,42,0.6,33.0,293,WNW,4.9,3.1,6.0,3.7,4,Moderate,1014.9,29.97,16.7,62.0,15.6,60.0
2021-11-07T11:20:00-06:00,Mostly sunny,False,True,17.7,64.0,22.9,73.0,17.9,64.0,32,42,0.6,33.0,293,WNW,4.9,3.1,6.0,3.7,5,Moderate,1015.6,29.99,18.3,65.0,17.8,64.0
2021-11-07T11:55:00-06:00,Sunny,False,True,17.7,64.0,22.8,73.0,17.8,64.0,25,37,-2.4,28.0,293,WNW,6.0,3.7,7.5,4.6,5,Moderate,1015.6,29.99,18.3,65.0,17.8,64.0
2021-11-07T12:20:00-06:00,Sunny,False,True,21.4,71.0,23.9,75.0,20.2,68.0,24,24,-0.1,32.0,338,NNW,7.4,4.6,7.5,4.6,4,Moderate,1021.9,30.18,20.0,68.0,21.7,71.0
2021-11-07T12:55:00-06:00,Sunny,False,True,21.4,71.0,23.9,75.0,20.2,68.0,24,24,-0.1,32.0,338,NNW,7.4,4.6,10.2,6.4,4,Moderate,1021.9,30.18,20.0,68.0,21.7,71.0
2021-11-07T13:20:00-06:00,Sunny,False,True,23.1,74.0,26.7,80.0,21.9,71.0,21,21,-0.1,32.0,338,NNW,7.4,4.6,10.2,6.4,5,Moderate,1017.6,30.05,20.0,68.0,23.3,74.0
2021-11-07T13:55:00-06:00,Sunny,False,True,23.1,74.0,25.8,78.0,21.7,71.0,16,16,-4.1,25.0,338,NNW,10.2,6.4,12.4,7.7,5,Moderate,1017.6,30.05,20.0,68.0,23.3,74.0
2021-11-07T14:20:00-06:00,Sunny,False,True,24.1,75.0,26.1,79.0,22.7,73.0,15,15,-4.1,25.0,338,NNW,10.2,6.4,12.4,7.7,4,Moderate,1019.3,30.1,21.1,70.0,23.9,75.0
2021-11-07T14:55:00-06:00,Sunny,False,True,24.1,75.0,25.8,78.0,22.6,73.0,12,12,-6.8,20.0,338,NNW,11.5,7.2,14.3,8.9,4,Moderate,1019.3,30.1,21.1,70.0,23.9,75.0
2021-11-07T15:20:00-06:00,Sunny,False,True,25.0,77.0,25.7,78.0,23.5,74.0,12,12,-6.8,20.0,338,NNW,11.5,7.2,14.3,8.9,3,Moderate,1021.3,30.16,22.2,72.0,25.0,77.0
2021-11-07T15:55:00-06:00,Sunny,False,True,25.0,77.0,25.5,78.0,23.5,74.0,11,11,-7.0,19.0,338,NNW,12.6,7.8,15.8,9.8,3,Moderate,1021.3,30.16,22.2,72.0,25.0,77.0
2021-11-07T16:20:00-06:00,Sunny,False,True,24.0,75.0,23.7,75.0,22.4,72.0,12,12,-7.0,19.0,338,NNW,12.6,7.8,15.8,9.8,2,Low,1021.7,30.17,21.1,70.0,23.9,75.0
2021-11-07T16:55:00-06:00,Sunny,False,True,24.0,75.0,23.7,75.0,22.4,72.0,11,11,-8.0,18.0,338,NNW,13.0,8.1,16.9,10.5,2,Low,1021.7,30.17,21.1,70.0,23.9,75.0
2021-11-07T17:20:00-06:00,Sunny,False,True,22.5,72.0,21.4,70.0,21.4,70.0,12,12,-8.0,18.0,338,NNW,13.0,8.1,16.9,10.5,1,Low,1021.7,30.17,20.0,68.0,22.8,73.0
2021-11-07T17:55:00-06:00,Sunny,False,True,22.5,72.0,21.4,71.0,21.4,71.0,14,14,-6.7,20.0,338,NNW,12.8,8.0,16.4,10.2,1,Low,1021.7,30.17,20.0,68.0,22.8,73.0
2021-11-07T18:20:00-06:00,Mostly clear,False,False,21.0,70.0,19.5,67.0,19.5,67.0,15,15,-6.7,20.0,338,NNW,12.8,8.0,16.4,10.2,0,Low,1022.0,30.18,20.0,68.0,21.1,70.0
2021-11-07T18:55:00-06:00,Clear,False,False,21.0,70.0,19.5,67.0,19.5,67.0,16,16,-5.4,22.0,23,NNE,12.8,8.0,16.4,10.2,0,Low,1022.0,30.18,20.0,68.0,21.1,70.0
2021-11-07T19:20:00-06:00,Clear,False,False,18.1,65.0,16.9,62.0,16.9,62.0,20,32,-5.4,22.0,23,NNE,12.8,8.0,16.4,10.2,0,Low,1021.7,30.17,18.3,65.0,18.3,65.0
2021-11-07T19:55:00-06:00,Clear,False,False,18.1,65.0,16.9,62.0,16.9,62.0,21,34,-4.5,24.0,68,ENE,12.6,7.8,16.7,10.3,0,Low,1021.7,30.17,18.3,65.0,18.3,65.0
2021-11-07T20:20:00-06:00,Clear,False,False,15.8,60.0,14.3,58.0,14.3,58.0,24,34,-4.5,24.0,68,ENE,12.6,7.8,16.7,10.3,0,Low,1021.3,30.16,16.1,61.0,15.6,60.0
2021-11-07T20:55:00-06:00,Clear,False,False,15.8,60.0,14.1,57.0,14.1,57.0,26,35,-3.6,25.0,68,ENE,13.7,8.5,17.9,11.1,0,Low,1021.3,30.16,16.1,61.0,15.6,60.0
2021-11-07T21:20:00-06:00,Clear,False,False,13.9,57.0,11.9,53.0,11.9,53.0,30,35,-3.6,25.0,68,ENE,13.7,8.5,17.9,11.1,0,Low,1021.0,30.15,14.4,58.0,13.9,57.0
2021-11-07T21:55:00-06:00,Clear,False,False,13.9,57.0,11.8,53.0,11.8,53.0,32,37,-2.4,28.0,68,ENE,14.1,8.8,18.4,11.4,0,Low,1021.3,30.16,14.4,58.0,13.9,57.0
2021-11-07T22:20:00-06:00,Clear,False,False,12.5,54.0,10.2,50.0,10.2,50.0,36,37,-2.4,28.0,68,ENE,14.1,8.8,18.4,11.4,0,Low,1021.7,30.17,12.8,55.0,12.2,54.0
2021-11-07T22:55:00-06:00,Mostly clear,False,False,12.5,54.0,10.5,51.0,10.5,51.0,40,39,-0.8,31.0,68,ENE,12.6,7.8,18.4,11.4,0,Low,1021.7,30.17,13.3,56.0,12.2,54.0
2021-11-07T23:20:00-06:00,Partly cloudy,False,False,11.4,53.0,9.4,49.0,9.4,49.0,43,39,-0.8,31.0,68,ENE,12.6,7.8,18.4,11.4,0,Low,1027.8,30.35,12.8,55.0,11.7,53.0
2021-11-07T23:35:00-06:00,Mostly clear,False,False,11.4,53.0,9.8,50.0,9.8,50.0,47,41,0.5,33.0,45,NE,11.1,6.9,16.7,10.3,0,Low,1027.8,30.35,12.8,55.0,11.7,53.0
2021-11-08T00:20:00-06:00,Clear,False,False,10.5,51.0,8.8,48.0,8.8,48.0,50,41,0.5,33.0,45,NE,11.1,6.9,16.7,10.3,0,Low,1028.1,30.36,11.7,53.0,10.6,51.0
2021-11-08T00:55:00-06:00,Mostly clear,False,False,10.5,51.0,9.1,48.0,9.1,48.0,52,43,1.2,34.0,23,NNE,10.0,6.2,14.3,8.9,0,Low,1028.1,30.36,11.7,53.0,10.6,51.0
2021-11-08T01:20:00-06:00,Clear,False,False,9.8,50.0,8.3,47.0,8.3,47.0,55,43,1.2,34.0,23,NNE,10.0,6.2,14.3,8.9,0,Low,1022.7,30.2,11.7,53.0,8.9,48.0
2021-11-08T01:55:00-06:00,Clear,False,False,9.8,50.0,8.4,47.0,8.4,47.0,57,43,1.6,35.0,23,NNE,9.8,6.1,13.2,8.2,0,Low,1022.7,30.2,11.7,53.0,8.9,48.0
2021-11-08T02:20:00-06:00,Clear,False,False,8.0,46.0,6.4,44.0,6.4,44.0,64,43,1.6,35.0,23,NNE,9.8,6.1,13.2,8.2,0,Low,1022.7,30.2,8.9,48.0,6.1,43.0
2021-11-08T02:55:00-06:00,Clear,False,False,8.0,46.0,6.4,44.0,6.4,44.0,67,31,2.3,36.0,45,NE,9.8,6.1,13.2,8.2,0,Low,1022.7,30.2,8.9,48.0,6.1,43.0
2021-11-08T03:20:00-06:00,Mostly clear,False,False,7.4,45.0,5.8,42.0,5.8,42.0,70,31,2.3,36.0,45,NE,9.8,6.1,13.2,8.2,0,Low,1023.0,30.21,8.9,48.0,5.6,42.0
2021-11-08T03:55:00-06:00,Partly cloudy,False,False,7.4,45.0,5.8,42.0,5.8,42.0,69,30,2.1,36.0,45,NE,9.8,6.1,13.2,8.2,0,Low,1023.0,30.21,8.9,48.0,5.6,42.0
2021-11-08T04:20:00-06:00,Clear,False,False,6.8,44.0,5.2,41.0,5.2,41.0,72,30,2.1,36.0,45,NE,9.8,6.1,13.2,8.2,0,Low,1021.7,30.17,8.3,47.0,5.0,41.0
2021-11-08T04:55:00-06:00,Clear,False,False,6.8,44.0,5.4,42.0,5.4,42.0,73,31,2.3,36.0,45,NE,9.2,5.7,12.8,8.0,0,Low,1021.7,30.17,8.3,47.0,5.0,41.0
2021-11-08T05:20:00-06:00,Clear,False,False,6.3,43.0,4.9,41.0,4.9,41.0,76,31,2.3,36.0,45,NE,9.2,5.7,12.8,8.0,0,Low,1028.1,30.36,7.8,46.0,3.9,39.0
2021-11-08T05:55:00-06:00,Clear,False,False,6.3,43.0,5.0,41.0,5.0,41.0,75,31,2.2,36.0,68,ENE,9.0,5.6,12.2,7.6,0,Low,1028.1,30.36,7.8,46.0,3.9,39.0
2021-11-08T06:20:00-06:00,Clear,False,False,5.8,42.0,4.5,40.0,4.5,40.0,78,31,2.2,36.0,68,ENE,9.0,5.6,12.2,7.6,0,Low,1028.1,30.36,7.2,45.0,3.3,38.0
2021-11-08T06:55:00-06:00,Partly cloudy,False,False,5.8,42.0,4.6,40.0,4.6,40.0,71,42,0.9,34.0,68,ENE,8.8,5.4,11.7,7.3,0,Low,1028.1,30.36,7.2,45.0,3.9,39.0
2021-11-08T07:20:00-06:00,Sunny,False,True,5.7,42.0,5.2,41.0,5.2,41.0,72,42,0.9,34.0,68,ENE,8.8,5.4,11.7,7.3,1,Low,1018.0,30.06,7.2,45.0,3.9,39.0
2021-11-08T07:55:00-06:00,Sunny,False,True,5.7,42.0,5.4,42.0,5.4,42.0,78,31,2.2,36.0,45,NE,8.3,5.2,11.1,6.9,1,Low,1018.0,30.06,7.2,45.0,3.9,39.0
2021-11-08T08:20:00-06:00,Sunny,False,True,6.7,44.0,7.8,46.0,5.7,42.0,73,31,2.2,36.0,45,NE,8.3,5.2,11.1,6.9,2,Low,1016.6,30.02,8.3,47.0,5.0,41.0
2021-11-08T08:55:00-06:00,Sunny,False,True,6.7,44.0,7.9,46.0,5.8,42.0,75,31,2.5,37.0,45,NE,8.1,5.0,10.9,6.8,2,Low,1016.6,30.02,8.3,47.0,5.0,41.0
2021-11-08T09:20:00-06:00,Sunny,False,True,11.8,53.0,15.2,59.0,12.4,54.0,50,29,1.7,35.0,338,NNW,3.7,2.3,10.9,6.8,2,Low,1026.1,30.3,12.8,55.0,11.7,53.0
2021-11-08T09:55:00-06:00,Mostly sunny,False,True,11.8,53.0,15.2,59.0,12.4,54.0,50,29,1.7,35.0,338,NNW,3.7,2.3,5.1,3.2,2,Low,1026.1,30.3,12.8,55.0,11.7,53.0
2021-11-08T10:20:00-06:00,Mostly sunny,False,True,15.4,60.0,20.2,68.0,15.9,61.0,39,29,1.7,35.0,338,NNW,3.7,2.3,5.1,3.2,4,Moderate,1016.3,30.01,17.2,63.0,15.6,60.0
2021-11-08T10:55:00-06:00,Mostly sunny,False,True,15.4,60.0,20.1,68.0,15.7,60.0,38,42,1.1,34.0,338,NNW,4.7,2.9,6.2,3.8,4,Moderate,1016.3,30.01,17.2,63.0,15.6,60.0
2021-11-08T11:20:00-06:00,Sunny,False,True,17.7,64.0,22.8,73.0,17.9,64.0,33,42,1.1,34.0,338,NNW,4.7,2.9,6.2,3.8,5,Moderate,1016.9,30.03,16.7,62.0,17.8,64.0
2021-11-08T11:55:00-06:00,Sunny,False,True,17.7,64.0,22.9,73.0,18.0,64.0,29,39,-0.7,31.0,338,NNW,4.3,2.7,7.0,4.4,5,Moderate,1016.9,30.03,18.3,65.0,17.8,64.0
2021-11-08T12:20:00-06:00,Mostly sunny,False,True,19.6,67.0,24.2,76.0,18.7,66.0,26,39,-0.7,31.0,338,NNW,4.3,2.7,7.0,4.4,5,Moderate,1017.6,30.05,18.9,66.0,19.4,67.0
2021-11-08T12:55:00-06:00,Mostly sunny,False,True,19.6,67.0,24.3,76.0,18.8,66.0,22,36,-2.8,27.0,338,NNW,3.2,2.0,6.4,4.0,5,Moderate,1017.6,30.05,18.3,65.0,19.4,67.0
2021-11-08T13:20:00-06:00,Mostly sunny,False,True,21.4,70.0,25.6,78.0,20.6,69.0,20,20,-2.8,27.0,338,NNW,3.2,2.0,6.4,4.0,5,Moderate,1019.0,30.09,20.0,68.0,21.1,70.0
2021-11-08T13:55:00-06:00,Sunny,False,True,21.4,70.0,25.5,78.0,20.3,69.0,17,17,-4.9,23.0,338,NNW,6.0,3.7,7.9,4.9,5,Moderate,1019.0,30.09,20.0,68.0,21.1,70.0
2021-11-08T14:20:00-06:00,Sunny,False,True,23.0,73.0,26.2,79.0,21.9,71.0,15,15,-4.9,23.0,338,NNW,6.0,3.7,7.9,4.9,4,Moderate,1020.3,30.13,20.0,68.0,22.8,73.0
2021-11-08T14:55:00-06:00,Mostly cloudy,False,True,23.0,73.0,25.3,78.0,21.7,71.0,14,14,-6.1,21.0,338,NNW,9.0,5.6,12.0,7.4,4,Moderate,1020.3,30.13,20.0,68.0,22.8,73.0
2021-11-08T15:20:00-06:00,Mostly sunny,False,True,26.2,79.0,26.7,80.0,25.0,77.0,16,16,-1.6,29.0,45,NE,7.4,4.6,12.0,7.4,2,Low,1017.6,30.05,23.3,74.0,26.1,79.0
2021-11-08T15:55:00-06:00,Mostly sunny,False,True,26.2,79.0,26.7,80.0,25.0,77.0,16,16,-1.6,29.0,45,NE,7.4,4.6,10.2,6.4,2,Low,1017.6,30.05,23.3,74.0,26.1,79.0
2021-11-08T16:20:00-06:00,Mostly sunny,False,True,26.8,80.0,27.2,81.0,25.6,78.0,15,15,-1.6,29.0,45,NE,7.4,4.6,10.2,6.4,2,Low,1021.7,30.17,24.4,76.0,26.7,80.0
2021-11-08T16:55:00-06:00,Partly sunny,False,True,26.8,80.0,26.9,80.0,25.5,78.0,14,14,-3.1,26.0,45,NE,8.8,5.4,11.5,7.2,2,Low,1021.7,30.17,24.4,76.0,26.7,80.0
2021-11-08T17:20:00-06:00,Sunny,False,True,24.9,77.0,24.1,75.0,24.1,75.0,15,15,-3.1,26.0,45,NE,8.8,5.4,11.5,7.2,1,Low,1022.0,30.18,22.2,72.0,25.0,77.0
2021-11-08T17:55:00-06:00,Sunny,False,True,24.9,77.0,24.2,76.0,24.2,76.0,15,15,-3.3,26.0,45,NE,8.1,5.0,11.3,7.0,1,Low,1022.0,30.18,22.2,72.0,25.0,77.0
2021-11-08T18:20:00-06:00,Partly cloudy,False,False,23.4,74.0,22.6,73.0,22.6,73.0,17,17,-3.3,26.0,293,WNW,3.7,2.3,11.3,7.0,0,Low,1015.0,29.97,20.0,68.0,23.3,74.0
2021-11-08T18:55:00-06:00,Mostly clear,False,False,23.4,74.0,22.6,73.0,22.6,73.0,17,17,-3.3,26.0,293,WNW,3.7,2.3,5.1,3.2,0,Low,1015.0,29.97,20.0,68.0,23.3,74.0
2021-11-08T19:20:00-06:00,Mostly clear,False,False,20.9,70.0,20.0,68.0,20.0,68.0,19,19,-3.3,26.0,293,WNW,3.7,2.3,5.1,3.2,0,Low,1022.0,30.18,20.0,68.0,21.1,70.0
2021-11-08T19:55:00-06:00,Partly cloudy,False,False,20.9,70.0,19.8,68.0,19.8,68.0,19,19,-3.4,26.0,293,WNW,6.0,3.7,7.5,4.6,0,Low,1022.0,30.18,20.0,68.0,21.1,70.0
2021-11-08T20:20:00-06:00,Clear,False,False,17.3,63.0,17.4,63.0,17.4,63.0,24,35,-3.4,26.0,293,WNW,6.0,3.7,7.5,4.6,0,Low,1021.7,30.17,17.8,64.0,17.2,63.0
2021-11-08T20:55:00-06:00,Partly cloudy,False,False,17.3,63.0,17.1,63.0,17.1,63.0,26,37,-2.5,28.0,293,WNW,7.5,4.6,9.6,6.0,0,Low,1021.7,30.17,17.8,64.0,17.2,63.0
2021-11-08T21:20:00-06:00,Clear,False,False,16.0,61.0,16.5,62.0,16.5,62.0,35,41,0.6,33.0,338,NNW,3.7,2.3,9.6,6.0,0,Low,1014.5,29.96,16.7,62.0,16.1,61.0
2021-11-08T21:55:00-06:00,Clear,False,False,16.0,61.0,16.5,62.0,16.5,62.0,35,41,0.6,33.0,338,NNW,3.7,2.3,5.1,3.2,0,Low,1014.5,29.96,16.7,62.0,16.1,61.0
2021-11-08T22:20:00-06:00,Clear,False,False,14.0,57.0,14.5,58.0,14.5,58.0,40,41,0.6,33.0,338,NNW,3.7,2.3,5.1,3.2,0,Low,1021.3,30.16,15.0,59.0,13.9,57.0
2021-11-08T22:35:00-06:00,Clear,False,False,14.0,57.0,14.3,58.0,14.3,58.0,42,43,1.4,35.0,338,NNW,5.1,3.2,7.3,4.5,0,Low,1021.3,30.16,15.0,59.0,13.9,57.0
2021-11-08T23:20:00-06:00,Partly cloudy,False,False,12.8,55.0,13.0,55.0,13.0,55.0,46,43,1.4,35.0,338,NNW,5.1,3.2,7.3,4.5,0,Low,1021.7,30.17,13.9,57.0,12.8,55.0
2021-11-08T23:35:00-06:00,Partly cloudy,False,False,12.8,55.0,12.9,55.0,12.9,55.0,48,30,2.0,36.0,338,NNW,5.6,3.4,8.1,5.0,0,Low,1021.7,30.17,14.4,58.0,12.8,55.0
2021-11-09T00:20:00-06:00,Clear,False,False,11.7,53.0,11.9,53.0,11.9,53.0,51,30,2.0,36.0,338,NNW,5.6,3.4,8.1,5.0,0,Low,1028.4,30.37,12.8,55.0,11.7,53.0
2021-11-09T00:55:00-06:00,Clear,False,False,11.7,53.0,11.7,53.0,11.7,53.0,50,43,1.5,35.0,338,NNW,6.4,4.0,8.8,5.4,0,Low,1028.4,30.37,12.8,55.0,11.7,53.0
2021-11-09T01:20:00-06:00,Clear,False,False,10.7,51.0,10.7,51.0,10.7,51.0,53,43,1.5,35.0,338,NNW,6.4,4.0,8.8,5.4,0,Low,1022.0,30.18,12.2,54.0,10.6,51.0
2021-11-09T01:55:00-06:00,Mostly clear,False,False,10.7,51.0,10.4,51.0,10.4,51.0,55,30,1.9,35.0,338,NNW,7.3,4.5,10.0,6.2,0,Low,1022.0,30.18,12.2,54.0,10.6,51.0
2021-11-09T02:20:00-06:00,Mostly clear,False,False,9.8,50.0,9.5,49.0,9.5,49.0,58,30,1.9,35.0,338,NNW,7.3,4.5,10.0,6.2,0,Low,1022.3,30.19,11.7,53.0,8.9,48.0
2021-11-09T02:55:00-06:00,Clear,False,False,9.8,50.0,9.3,49.0,9.3,49.0,65,34,3.5,38.0,338,NNW,7.7,4.8,10.5,6.5,0,Low,1022.3,30.19,11.7,53.0,8.9,48.0
2021-11-09T03:20:00-06:00,Clear,False,False,9.0,48.0,8.4,47.0,8.4,47.0,69,34,3.5,38.0,338,NNW,7.7,4.8,10.5,6.5,0,Low,1022.3,30.19,10.6,51.0,7.8,46.0
2021-11-09T03:55:00-06:00,Clear,False,False,9.0,48.0,8.2,47.0,8.2,47.0,67,33,3.3,38.0,0,N,8.1,5.0,11.1,6.9,0,Low,1022.7,30.2,10.0,50.0,7.8,46.0
2021-11-09T04:20:00-06:00,Clear,False,False,8.2,47.0,7.4,45.0,7.4,45.0,71,33,3.3,38.0,0,N,8.1,5.0,11.1,6.9,0,Low,1021.3,30.16,10.0,50.0,7.2,45.0
2021-11-09T04:55:00-06:00,Clear,False,False,8.2,47.0,7.2,45.0,7.2,45.0,73,34,3.7,39.0,45,NE,8.5,5.3,11.5,7.2,0,Low,1021.3,30.16,10.0,50.0,7.2,45.0
2021-11-09T05:20:00-06:00,Clear,False,False,7.4,45.0,6.4,44.0,6.4,44.0,77,34,3.7,39.0,45,NE,8.5,5.3,11.5,7.2,0,Low,1027.8,30.35,8.9,48.0,5.6,42.0
2021-11-09T05:55:00-06:00,Clear,False,False,7.4,45.0,6.4,44.0,6.4,44.0,78,34,3.8,39.0,23,NNE,8.5,5.3,11.5,7.2,0,Low,1027.8,30.35,8.9,48.0,5.6,42.0
2021-11-09T06:20:00-06:00,Clear,False,False,6.7,44.0,5.6,42.0,5.6,42.0,82,34,3.8,39.0,23,NNE,8.5,5.3,11.5,7.2,0,Low,1021.1,30.15,8.3,47.0,5.0,41.0
2021-11-09T06:55:00-06:00,Clear,False,False,6.7,44.0,5.5,42.0,5.5,42.0,77,32,2.9,37.0,23,NNE,8.8,5.4,11.5,7.2,0,Low,1021.1,30.15,8.3,47.0,5.0,41.0
2021-11-09T07:20:00-06:00,Sunny,False,True,7.0,45.0,6.5,44.0,6.5,44.0,75,32,2.9,37.0,23,NNE,8.8,5.4,11.5,7.2,1,Low,1028.8,30.38,8.9,48.0,5.6,42.0
2021-11-09T07:55:00-06:00,Sunny,False,True,7.0,45.0,6.3,43.0,6.3,43.0,95,40,6.2,43.0,23,NNE,9.2,5.7,12.4,7.7,1,Low,1028.8,30.38,8.9,48.0,5.6,42.0
2021-11-09T08:20:00-06:00,Sunny,False,True,7.8,46.0,8.4,47.0,6.5,44.0,90,40,6.2,43.0,23,NNE,9.2,5.7,12.4,7.7,2,Low,1029.5,30.4,9.4,49.0,6.1,43.0
2021-11-09T08:55:00-06:00,Sunny,False,True,7.8,46.0,8.6,47.0,6.6,44.0,91,41,6.5,44.0,45,NE,9.0,5.6,12.2,7.6,2,Low,1029.5,30.4,9.4,49.0,6.1,43.0
2021-11-09T09:20:00-06:00,Sunny,False,True,12.6,55.0,16.6,62.0,13.2,56.0,59,37,4.9,41.0,0,N,3.7,2.3,12.2,7.6,3,Moderate,1025.2,30.27,15.6,60.0,12.8,55.0
2021-11-09T09:35:00-06:00,Sunny,False,True,12.6,55.0,16.6,62.0,13.2,56.0,59,37,4.9,41.0,0,N,3.7,2.3,5.1,3.2,3,Moderate,1025.2,30.27,15.6,60.0,12.8,55.0
2021-11-09T10:20:00-06:00,Sunny,False,True,16.1,61.0,20.8,69.0,16.5,62.0,47,37,4.9,41.0,0,N,3.7,2.3,5.1,3.2,4,Moderate,1014.9,29.97,17.2,63.0,16.1,61.0
2021-11-09T10:55:00-06:00,Sunny,False,True,16.1,61.0,20.6,69.0,16.2,61.0,43,33,3.4,38.0,0,N,5.3,3.3,6.2,3.8,4,Moderate,1014.9,29.97,17.2,63.0,16.1,61.0
2021-11-09T11:20:00-06:00,Sunny,False,True,18.2,65.0,23.3,74.0,18.4,65.0,37,33,3.4,38.0,0,N,5.3,3.3,6.2,3.8,5,Moderate,1015.2,29.98,18.9,66.0,18.3,65.0
2021-11-09T11:55:00-06:00,Sunny,False,True,18.2,65.0,23.1,74.0,18.2,65.0,32,43,1.3,34.0,0,N,6.6,4.1,8.3,5.2,5,Moderate,1015.2,29.98,18.9,66.0,18.3,65.0
2021-11-09T12:20:00-06:00,Sunny,False,True,22.2,72.0,26.6,80.0,21.4,70.0,28,28,2.8,37.0,338,NNW,3.7,2.3,8.3,5.2,5,Moderate,1022.9,30.21,20.6,69.0,22.2,72.0
2021-11-09T12:55:00-06:00,Sunny,False,True,22.2,72.0,26.6,80.0,21.4,70.0,28,28,2.8,37.0,338,NNW,3.7,2.3,5.1,3.2,5,Moderate,1022.9,30.21,20.6,69.0,22.2,72.0
2021-11-09T13:20:00-06:00,Sunny,False,True,24.0,75.0,28.1,83.0,23.2,74.0,25,25,2.8,37.0,338,NNW,3.7,2.3,5.1,3.2,5,Moderate,1016.6,30.02,22.2,72.0,23.9,75.0
2021-11-09T13:55:00-06:00,Sunny,False,True,24.0,75.0,27.9,82.0,22.9,73.0,18,18,-1.8,29.0,338,NNW,6.4,4.0,8.1,5.0,5,Moderate,1016.6,30.02,21.7,71.0,23.9,75.0
2021-11-09T14:20:00-06:00,Sunny,False,True,25.1,77.0,28.1,83.0,24.0,75.0,17,17,-1.8,29.0,338,NNW,6.4,4.0,8.1,5.0,4,Moderate,1017.6,30.05,22.2,72.0,25.0,77.0
2021-11-09T14:55:00-06:00,Sunny,False,True,25.1,77.0,27.5,82.0,23.9,75.0,13,13,-5.3,23.0,338,NNW,8.1,5.0,10.5,6.5,4,Moderate,1017.6,30.05,22.2,72.0,25.0,77.0
2021-11-09T15:20:00-06:00,Sunny,False,True,27.2,81.0,28.6,83.0,26.0,79.0,13,13,-3.3,26.0,270,W,7.4,4.6,10.5,6.5,3,Moderate,1015.8,30.0,24.4,76.0,27.2,81.0
2021-11-09T15:55:00-06:00,Sunny,False,True,27.2,81.0,28.6,83.0,26.0,79.0,13,13,-3.3,26.0,270,W,7.4,4.6,10.2,6.4,3,Moderate,1015.8,30.0,24.4,76.0,27.2,81.0
2021-11-09T16:20:00-06:00,Sunny,False,True,27.8,82.0,28.1,83.0,26.6,80.0,13,13,-3.3,26.0,270,W,7.4,4.6,10.2,6.4,2,Low,1018.6,30.08,25.0,77.0,27.8,82.0
2021-11-09T16:55:00-06:00,Sunny,False,True,27.8,82.0,27.8,82.0,26.4,80.0,11,11,-5.6,22.0,270,W,9.2,5.7,12.0,7.4,2,Low,1018.6,30.08,25.0,77.0,27.8,82.0
2021-11-09T17:20:00-06:00,Sunny,False,True,25.7,78.0,24.8,77.0,24.8,77.0,12,12,-5.6,22.0,270,W,9.2,5.7,12.0,7.4,1,Low,1018.6,30.08,22.8,73.0,25.6,78.0
2021-11-09T17:55:00-06:00,Sunny,False,True,25.7,78.0,25.0,77.0,25.0,77.0,12,12,-5.5,22.0,270,W,8.1,5.0,11.5,7.2,1,Low,1018.6,30.08,22.8,73.0,25.6,78.0
